2.540734604916888898e-16 -7.372098745531985167e-15 -1.102493306759037240e-14 -1.168188520521197113e-14 -1.032041085792527121e-14 -9.263000106085501028e-15 -6.362668662533790415e-15 -7.288928838541784214e-16 -4.751664923620595737e-15 -5.001247473424260031e-15 -4.259948003163422647e-15 -5.921229348542564781e-16 -5.365240292447695303e-15 -7.678852236134835695e-15 -8.122707048884403503e-15 -5.216258575618154898e-15 -8.030139713844329044e-15 -8.194361662172376002e-15 -6.644153264491893016e-15 -1.487579928194715700e-15 -7.033377647380891414e-15 -9.005088510233599100e-15 -8.868541106106985767e-15 -8.357665147389467638e-15 -6.809983726363215929e-15 -2.032774668530374264e-15 2.227084928629936545e-15 5.561444581026348137e-15 5.722788429452234253e-15 6.694645612137334246e-15 5.307197119053450200e-15 1.270855366296782363e-16 4.559687956684528171e-15 6.178142665322431273e-15 5.133382814914226454e-15 1.984552761937807398e-15 4.302463651358621450e-15 4.040817924219174072e-15 1.998343884859127721e-15 3.765803293742197549e-15 -2.862453217238773457e-15 -9.105979067278565440e-15 -1.396445637463086317e-14 -1.669594934931560595e-14 -1.270819586861647213e-14 -8.188825984693456656e-15 -1.857306769418743609e-15 7.700463022602977455e-15 5.593075362968777246e-16 -1.499875919126494096e-15 -3.528683598814342970e-15 -7.199737605853733036e-15 -7.596456743917006961e-16 3.542389257849716728e-15 6.690221136356850882e-15 6.933397511733393125e-15 8.431269885447242576e-15 8.370021256810322228e-15 6.372889498413839937e-15 -2.556388364680771668e-15 8.307889595560467001e-15 1.264386517213378057e-14 1.384944063476317406e-14 1.844653372776769139e-14 9.248389567815770043e-15 -1.387285554865238614e-15 -1.160292198359871881e-14 -2.323949586721815914e-14 -1.518660495983427787e-14 -9.346519696726666957e-15 -1.197399683885277368e-15 8.030631861018483876e-15 5.091181855426345881e-15 7.670577757275410613e-15 8.242017250685305033e-15 8.051395302053505019e-15 6.130892945296161239e-15 2.605672359583124054e-15 -1.809391411668086759e-15 -4.202046671311793173e-15 -4.135422806854811513e-15 -3.817696990601226632e-15 -2.307524431547738849e-15 2.658872289327106514e-15 -3.596092335362391655e-15 -6.074417719193051523e-15 -6.835924297562187159e-15 -7.480347132846538984e-15 -3.712998954482986456e-15 1.607229347596510038e-15 6.666549063287065456e-15 1.369986837875237959e-14 8.328937579641377175e-15 4.505106672448195268e-15 -7.811770195507677245e-17 -7.789061802069563243e-15 -6.894726910697859965e-15 -1.773808046283826830e-15 7.881944649265304249e-15 2.238078103404236762e-14
-3.046282919313111336e-15 -2.992357180436379797e-15 -2.544067195398327478e-15 -1.946302463509908451e-15 -1.443952484082073632e-15 -1.697369057988073942e-15 -2.569914370275355434e-15 -3.063723170893683003e-15 -4.084130523941091761e-15 -4.774329272954435305e-15 -4.842381121606654274e-15 -4.854495838066136142e-15 -3.564847765447525468e-15 -3.480039392943535618e-15 -3.251672886201382813e-15 -3.185647348096899187e-15 -3.577569644300192357e-15 -2.625595024103634329e-15 -2.162414409010827947e-15 -1.791340155726779925e-15 -9.403729099336009888e-16 -7.043962476334697952e-16 -5.261074290489932252e-16 -1.165496714061991043e-15 -1.488378848643084448e-15 -1.113907330345828020e-15 -1.462219747396792509e-15 -6.212167877650521874e-16 -9.396835303784014619e-16 -1.398687216648501333e-15 -1.181588250197033844e-15 -5.090691269114733451e-16 -4.148185191091276691e-16 1.083163783526418224e-15 2.055745071091642707e-15 3.648032911994130427e-15 3.207580815475982302e-15 2.329614067575680614e-15 2.037638811112461836e-15 2.346376074882720832e-15 1.764887017960297098e-15 2.289696037560759285e-15 2.144821673197079016e-15 2.055013782500820758e-15 1.214792115296005636e-15 -3.333067062132619469e-16 -6.516963273866793320e-16 -3.605986163546177323e-16 -5.919633048409950812e-16 -1.751655203247915992e-16 -3.086105625874972930e-16 1.224187112028999855e-16 -5.044565387261005210e-16 -1.161620604451132690e-15 -5.293967465693751475e-16 -6.387714563256681871e-16 1.801878632716195273e-17 1.156025150660647991e-15 1.776354329958589310e-15 1.761143612657413444e-15 1.213678593250602422e-15 5.029403159418922160e-16 3.304867039754956175e-16 -5.191470134852382729e-16 -1.365941267868255292e-16 2.658279023507544247e-16 -3.078837250354161622e-17 -1.378855637156141529e-15 -1.804637488437357791e-15 -2.317673897445331287e-15 -2.827686530701537392e-15 -3.080321955103289080e-15 -3.262030214773140404e-15 -2.580997393216475825e-15 -2.541540600673641230e-15 -1.873836238896266824e-15 -1.343543692501979313e-15 -1.103129801634612562e-15 -1.177623897741803303e-15 -8.825298629707229560e-16 -1.364173622536503924e-15 -1.442151902094667320e-15 -2.142821837108374780e-15 -1.703564757907234797e-15 -1.893612102602468727e-15 -2.189337507193433909e-15 -2.523834846655944220e-15 -3.302988694204444716e-15 -4.791602542104658350e-15 -6.155846372505763707e-15 -6.972415366115444440e-15 -6.776993224682160757e-15 -6.929378738815302922e-15 -6.527773448928624475e-15 -5.910563679003245523e-15 -5.214395136585716694e-15 -4.617591312315696374e-15 -4.007099678688068336e-15 -3.399144537118038107e-15 -2.809950189020802538e-15
4.040404040404037112e+00 7.146464646464643522e+00 8.724386724386722136e+00 9.188311688311689096e+00 8.952380952380938339e+00 8.008658008657997485e+00 8.965367965367953218e+00 9.082251082251069363e+00 8.160173160173147977e+00 8.523809523809511290e+00 2.709956709956705456e+00 -1.049350649350648368e+01 2.137229437229434481e+01 6.332034632034624622e+01 9.354112554112543876e+01 1.041688311688310620e+02 1.061341991341990081e+02 9.110822510822499964e+01 6.008225108225101962e+01 2.651082251082248575e+01 3.825974025974021941e+01 4.895670995670990067e+01 5.381385281385274766e+01 5.258874458874453239e+01 5.840692640692633830e+01 5.849783549783542469e+01 6.090043290043282553e+01 6.416017316017308758e+01 6.954978354978345578e+01 7.255844155844147281e+01 7.338961038961031136e+01 7.366666666666658614e+01 7.516883116883107618e+01 7.097402597402589208e+01 7.223376623376614702e+01 7.432900432900423482e+01 8.551948051948042462e+01 8.907359307359297418e+01 9.255411255411243587e+01 9.562770562770552374e+01 9.159307359307348406e+01 8.482683982683973056e+01 8.266233766233756342e+01 7.729437229437219514e+01 7.926406926406917819e+01 7.435930735930728019e+01 7.420779220779212437e+01 7.081818181818172775e+01 6.381385281385273345e+01 6.501731601731593457e+01 6.714285714285705353e+01 6.450216450216441899e+01 6.313419913419906493e+01 5.864069264069257059e+01 5.237229437229430573e+01 4.548917748917742898e+01 4.188744588744583552e+01 4.148917748917743609e+01 4.029870129870124629e+01 3.824242424242419958e+01 3.554978354978350552e+01 3.441125541125537524e+01 3.160606060606056644e+01 3.047619047619043897e+01 3.192640692640689082e+01 2.993939393939390214e+01 3.132034632034628530e+01 3.087445887445883841e+01 2.868831168831165712e+01 3.024675324675321164e+01 3.003463203463200415e+01 3.165800865800862596e+01 2.964935064935061959e+01 2.754545454545451477e+01 2.697402597402594537e+01 2.473593073593070812e+01 2.653246753246749989e+01 2.484415584415581435e+01 2.603896103896100556e+01 2.980086580086576831e+01 2.918614718614715287e+01 3.079653679653676335e+01 3.065367965367962100e+01 2.951948051948048501e+01 3.131601731601728389e+01 2.537662337662334977e+01 2.417316017316014154e+01 2.378354978354975557e+01 2.354112554112551692e+01 2.572727272727269821e+01 2.672294372294369325e+01 2.759307359307356222e+01 2.645454545454542483e+01 2.432034632034629240e+01 2.412987012987009905e+01 2.379220779220776194e+01 2.507792207792209993e+01 2.538455988455991985e+01 2.357070707070712601e+01 1.849494949494957652e+01
8.161616161616164433e+00 1.013131313131313149e+01 1.207936507936507908e+01 1.370779220779220609e+01 1.471861471861470250e+01 1.303463203463202191e+01 1.324675324675323118e+01 1.250216450216448649e+01 1.073593073593072234e+01 1.060606060606059131e+01 9.532467532467519433e+00 9.017316017316005627e+00 9.584415584415573619e+00 8.978354978354968097e+00 1.083982683982682715e+01 1.080952380952379599e+01 1.067099567099565860e+01 9.883116883116873197e+00 8.675324675324667112e+00 1.110822510822509734e+01 1.227272727272726094e+01 1.539826839826838167e+01 1.960173160173158280e+01 2.291774891774889156e+01 2.637229437229434126e+01 2.655411255411252114e+01 2.639826839826836746e+01 2.140692640692638093e+01 4.356709956709951825e+01 6.640259740259732268e+01 8.216450216450206767e+01 9.065367965367957481e+01 8.727272727272718100e+01 7.527272727272718100e+01 5.921212121212114710e+01 3.442424242424238656e+01 4.985714285714280436e+01 5.031601731601725191e+01 5.147186147186140204e+01 5.810389610389603376e+01 5.979220779220771931e+01 6.459307359307352669e+01 6.804761904761897995e+01 7.019913419913410735e+01 7.714718614718606204e+01 7.349783549783541048e+01 7.417316017316008470e+01 7.574025974025965979e+01 7.697402597402589208e+01 8.064935064935056630e+01 7.900865800865791755e+01 8.735930735930725177e+01 8.648484848484838494e+01 8.839393939393929145e+01 8.648484848484838494e+01 7.860173160173151530e+01 7.971861471861461723e+01 7.957142857142846992e+01 7.394372294372286092e+01 8.148484848484838494e+01 7.799999999999990052e+01 7.841991341991332831e+01 7.006926406926399409e+01 6.310822510822503517e+01 6.133333333333325754e+01 5.519047619047611875e+01 5.086147186147179866e+01 5.102164502164496440e+01 4.890909090909084966e+01 4.892640692640686950e+01 4.285714285714280436e+01 4.281818181818177038e+01 4.072294372294367548e+01 3.890476190476185536e+01 3.680086580086575765e+01 3.164502164502160753e+01 3.245887445887441913e+01 3.337229437229433415e+01 3.045887445887441913e+01 3.251515151515147295e+01 3.166666666666662877e+01 3.370129870129866134e+01 3.119480519480515568e+01 3.000865800865797439e+01 3.051082251082247865e+01 3.086580086580082849e+01 3.108225108225104805e+01 3.190909090909087098e+01 2.803896103896100911e+01 2.784848484848481576e+01 2.596969696969694041e+01 2.621212121212118262e+01 2.583116883116880302e+01 2.446753246753243616e+01 2.638095238095235118e+01 2.472727272727269821e+01 2.309090909090909349e+01 2.298484848484847021e+01 2.559090909090905797e+01 3.209090909090902244e+01
2.216924558540642141e-16 -6.391565202726892488e-16 -7.894757048126245768e-16 -4.946474568185351366e-16 -2.005413534321306217e-17 3.637761827918236240e-16 -3.887906276620891614e-16 -1.155470387241994707e-15 -1.116133964850806416e-15 -1.015746112874768389e-15 -2.727272727272737063e-01 9.090909090909030099e-02 -6.926406926406926401e-02 6.580086580086577097e-01 1.696969696969695685e+00 1.562770562770561478e+00 4.731601731601727145e+00 8.982683982683973056e+00 1.470562770562768762e+01 2.334632034632031861e+01 3.270129870129866845e+01 5.109090909090903665e+01 7.342424242424235103e+01 9.601298701298691185e+01 1.287965367965366568e+02 1.516233766233764868e+02 1.874718614718612741e+02 2.143852813852811607e+02 2.409480519480516989e+02 2.658917748917746167e+02 2.748787878787875911e+02 2.832424242424239651e+02 2.773160173160170530e+02 2.600086580086577328e+02 2.558268398268395458e+02 2.250129870129867413e+02 2.180952380952378462e+02 2.024891774891772513e+02 1.772640692640690645e+02 1.662251082251080447e+02 1.424242424242422658e+02 1.261168831168829882e+02 1.102467532467531299e+02 8.506060606060596285e+01 8.751515151515141611e+01 7.840259740259730847e+01 7.020779220779212437e+01 6.440259740259733690e+01 5.450649350649344882e+01 4.762337662337656496e+01 4.240259740259735111e+01 3.721212121212116841e+01 3.616017316017311600e+01 3.486580086580082138e+01 3.358008658008653669e+01 2.727705627705624636e+01 2.309956709956707499e+01 2.148051948051945459e+01 1.990043290043287527e+01 1.647619047619046029e+01 1.254978354978353750e+01 1.129004329004327900e+01 9.177489177489169592e+00 6.588744588744581243e+00 6.658008658008651715e+00 7.233766233766226961e+00 6.580086580086573989e+00 6.259740259740253165e+00 5.012987012987007773e+00 3.783549783549778667e+00 4.030303030303025835e+00 3.393939393939389149e+00 3.614718614718609224e+00 3.627705627705620994e+00 3.069264069264062034e+00 2.554112554112547784e+00 2.307359307359301503e+00 1.692640692640688727e+00 1.800865800865798505e+00 1.523809523809521727e+00 9.826839826839807168e-01 1.034632034632031683e+00 8.181818181818159008e-01 8.008658008657976168e-01 1.311688311688309128e+00 1.155844155844154786e+00 7.575757575757573470e-01 8.874458874458867053e-01 9.740259740259735732e-01 1.108225108225108224e+00 1.242424242424243541e+00 1.225108225108226145e+00 1.008658008658013472e+00 6.839826839826894656e-01 3.419913419913449548e-01 2.207792207792200201e-01 3.225108225108155313e-01 3.701298701298603167e-01 2.424242424242331051e-01 -1.818181818181845433e-01
2.795926911146671468e-15 -5.145955320456038673e-15 -9.509674651179521112e-15 -1.106390164707365133e-14 -1.057730687418828310e-14 -1.016034191246788133e-14 -7.426045270771335676e-15 -7.877329369170461350e-16 -4.215433050742202337e-15 -4.500857062508676355e-15 -3.629896946144173160e-15 3.546333560370357012e-17 -5.522191685357714103e-15 -7.941366513456228927e-15 -8.911261676513473098e-15 -5.899882501112907096e-15 -9.488517368926148388e-15 -9.387851780682074545e-15 -8.156382196868859426e-15 -2.586361667721786843e-15 -7.868914274410638393e-15 -8.519960544322063591e-15 -7.405122408484796477e-15 -7.243945258200976444e-15 -5.558085870607212578e-15 -1.600201340465089123e-15 2.071894586748550222e-15 5.306139689519500022e-15 5.965695164843433169e-15 6.575149719854445314e-15 5.112273214542796685e-15 -9.776886392776082834e-16 3.953604829361870799e-15 4.852295452185075693e-15 3.930718074554226982e-15 1.981098514171043718e-15 4.901152909776799541e-15 4.883472691134034844e-15 2.981261488775509572e-15 4.512714376842870503e-15 -2.025168694851555279e-15 -8.510560426722962847e-15 -1.390575620312091485e-14 -1.716282234615937493e-14 -1.335029744929517456e-14 -8.231012027219023169e-15 -2.143351085456727796e-15 7.196913256562244198e-15 2.226945026137248047e-16 -1.411849392484214466e-15 -3.626077045370238933e-15 -8.192446275882247750e-15 -1.396419036864969234e-15 3.756176963841564055e-15 7.199402641432343143e-15 7.806917754499615141e-15 9.708816866244874209e-15 9.748348910568121975e-15 7.207053484658437030e-15 -2.423563713604048311e-15 8.002793733648577278e-15 1.277143929954957309e-14 1.359959113387643997e-14 1.826875248882362818e-14 8.775988285170933888e-15 -2.081286842603031663e-15 -1.255619139083278938e-14 -2.385856787540060750e-14 -1.610004130678053496e-14 -1.006341955337246855e-14 -9.796132768831225640e-16 8.884104452960868048e-15 6.465580642769485850e-15 8.628984628341759159e-15 8.471011465246040292e-15 8.186009455897935883e-15 4.937072938035248670e-15 1.291068671894165805e-15 -2.184175885708880542e-15 -4.422794644748806355e-15 -3.136440181947271697e-15 -3.590469350649077379e-15 -1.930930242941569583e-15 3.634122385498480751e-15 -2.569919149974769775e-15 -5.170837606610839633e-15 -6.142976623340691924e-15 -7.226524043891861640e-15 -3.854245783991800889e-15 4.205162848978061324e-16 6.264519594322749062e-15 1.301236719083871315e-14 8.159905151077803088e-15 4.932123355907350526e-15 8.897302211731220765e-16 -6.099313565456976327e-15 -4.859038508223670268e-15 6.963922252319864947e-18 8.539135464945134112e-15 2.077791785882894564e-14
1.495959595959594601e+01 1.995959595959595845e+01 2.372366522366522901e+01 2.611038961038961759e+01 2.697835497835494678e+01 2.432900432900429877e+01 2.183982683982681294e+01 2.014718614718612599e+01 1.918181818181815856e+01 1.901731601731599497e+01 1.946320346320344186e+01 2.321212121212118262e+01 2.453246753246750345e+01 2.247186147186144467e+01 2.002597402597400134e+01 1.643722943722941920e+01 1.766233766233764158e+01 1.585714285714283989e+01 1.490476190476188734e+01 1.586147186147184485e+01 1.661904761904759908e+01 1.497835497835496099e+01 1.370129870129868621e+01 1.169696969696968480e+01 1.459307359307357466e+01 1.594805194805192805e+01 1.693506493506491495e+01 1.646320346320344186e+01 1.639393939393937671e+01 1.490043290043288238e+01 1.309956709956708387e+01 1.117748917748916426e+01 1.047186147186145888e+01 1.038961038961037531e+01 1.230303030303028677e+01 1.268831168831167311e+01 1.364935064935063380e+01 1.425108225108223614e+01 1.508225108225106581e+01 1.688311688311686254e+01 1.774025974025971664e+01 2.186580086580083560e+01 2.660606060606057710e+01 3.280952380952376757e+01 3.966666666666662167e+01 4.205194805194800267e+01 4.695670995670990067e+01 4.929870129870124629e+01 4.968831168831162870e+01 5.186147186147179866e+01 4.823376623376617545e+01 5.196103896103889497e+01 5.367099567099560886e+01 5.375324675324668533e+01 5.791341991341984397e+01 5.915151515151508477e+01 6.533766233766226605e+01 6.911255411255403658e+01 6.932034632034624622e+01 7.257142857142849834e+01 7.226406926406917819e+01 7.235064935064927738e+01 7.425108225108218107e+01 7.267965367965359746e+01 7.994372294372286092e+01 8.035930735930726598e+01 8.248484848484838494e+01 8.429437229437220935e+01 8.015151515151504213e+01 8.195238095238084952e+01 8.219480519480509884e+01 8.408658008657998550e+01 8.431601731601722349e+01 8.381385281385273345e+01 8.476623376623368245e+01 7.877922077922067956e+01 7.175757575757566542e+01 6.935064935064926317e+01 6.775324675324665691e+01 7.274025974025965979e+01 6.717316017316009891e+01 6.816017316017308758e+01 6.329870129870123208e+01 5.545887445887439071e+01 5.270995670995664284e+01 4.757575757575752107e+01 4.791341991341985818e+01 4.551082251082245023e+01 4.170129870129865424e+01 4.103896103896098424e+01 3.658874458874454660e+01 3.680952380952376757e+01 3.461038961038957495e+01 3.222077922077917833e+01 3.237662337662333556e+01 2.689610389610385965e+01 2.672077922077923873e+01 2.731601731601734073e+01 2.812121212121217440e+01 2.857575757575768449e+01
1.642424242424240433e+01 2.499999999999998934e+01 2.909740259740259916e+01 2.994372294372295684e+01 2.876623376623373218e+01 2.742857142857139507e+01 2.630735930735927752e+01 2.732034632034628885e+01 2.629870129870126760e+01 2.644155844155841351e+01 2.522077922077919254e+01 2.423376623376620387e+01 2.188744588744586395e+01 2.162337662337659339e+01 1.977489177489174921e+01 1.901298701298699001e+01 1.912121212121209979e+01 1.974891774891772656e+01 1.786580086580084625e+01 2.166666666666664298e+01 2.158441558441555941e+01 2.200432900432898009e+01 2.213419913419910756e+01 2.077056277056274780e+01 2.198268398268395885e+01 2.076190476190473788e+01 1.970129870129867555e+01 2.320779220779218122e+01 2.193939393939391636e+01 2.024675324675322230e+01 1.966666666666664298e+01 1.858441558441555941e+01 1.591341991341989726e+01 1.405627705627703961e+01 1.419480519480517700e+01 1.361038961038959449e+01 1.333766233766232290e+01 1.268398268398266993e+01 1.267099567099565682e+01 1.419480519480518055e+01 1.347186147186145888e+01 1.591774891774890222e+01 1.685281385281383493e+01 1.709090909090907218e+01 1.682683982683980872e+01 1.512987012987011326e+01 1.370562770562769117e+01 1.292207792207790717e+01 1.254112554112552402e+01 1.304329004329002828e+01 1.492207792207790362e+01 1.988744588744586039e+01 2.139393939393936961e+01 2.351515151515148716e+01 2.624242424242421379e+01 2.606926406926403672e+01 3.054545454545451122e+01 3.035064935064931291e+01 3.451515151515147295e+01 4.028571428571423496e+01 4.029870129870124629e+01 4.444155844155838508e+01 4.889177489177482983e+01 5.262337662337657207e+01 5.805194805194798846e+01 5.487878787878781850e+01 5.465800865800859043e+01 5.289610389610383834e+01 5.125108225108218818e+01 5.289610389610383834e+01 5.530735930735924200e+01 6.676190476190467393e+01 7.167099567099558044e+01 7.649350649350640197e+01 7.951948051948042462e+01 7.674025974025965979e+01 8.032034632034623201e+01 7.466666666666657193e+01 7.423376623376614702e+01 8.216017316017305916e+01 7.852380952380943313e+01 8.358441558441548125e+01 8.165800865800855490e+01 7.830303030303021217e+01 8.140259740259730847e+01 7.568398268398260598e+01 8.041558441558431980e+01 8.417316017316007049e+01 7.908225108225099120e+01 7.957575757575747843e+01 7.494805194805186943e+01 7.187445887445878157e+01 6.582251082251076468e+01 6.282251082251076468e+01 6.524675324675317256e+01 6.270562770562762722e+01 6.042857142857145902e+01 5.848124098124100101e+01 5.733838383838385511e+01 5.747474747474749535e+01
6.898989898989891678e+00 9.550505050505050164e+00 1.071284271284271661e+01 1.085064935064935732e+01 1.042857142857141639e+01 9.580086580086566883e+00 1.105627705627704316e+01 1.179653679653678111e+01 1.236796536796535406e+01 1.347186147186145710e+01 1.271428571428570109e+01 1.261904761904760441e+01 1.176190476190474854e+01 1.097402597402596314e+01 1.271428571428570109e+01 1.174891774891773721e+01 1.255844155844154386e+01 1.167965367965366852e+01 1.011255411255410053e+01 1.048917748917747339e+01 9.753246753246738621e+00 1.215151515151513451e+01 1.580086580086577897e+01 1.756277056277054172e+01 1.915584415584413236e+01 1.807792207792205375e+01 1.806060606060603746e+01 1.807359307359304879e+01 1.579220779220777438e+01 1.654545454545452543e+01 1.569264069264067274e+01 1.631601731601729810e+01 1.526406926406924747e+01 1.403030303030301518e+01 1.561904761904760264e+01 1.656709956709954668e+01 1.616883116883115079e+01 1.711255411255409342e+01 1.778354978354975913e+01 2.065800865800863306e+01 2.054545454545451832e+01 2.129437229437226975e+01 2.198701298701296025e+01 2.102597402597400134e+01 1.999134199134196876e+01 1.951515151515149427e+01 2.071861471861469539e+01 2.265800865800863306e+01 2.261038961038958206e+01 2.525974025974023007e+01 2.642424242424239367e+01 2.723809523809520527e+01 2.759740259740256363e+01 2.876623376623373574e+01 3.070562770562766985e+01 3.073160173160169961e+01 3.737229437229433415e+01 4.283982683982679163e+01 5.018614718614712444e+01 5.679653679653672782e+01 6.373593073593065839e+01 6.822510822510815842e+01 7.263203463203456067e+01 7.402597402597393739e+01 8.147619047619038213e+01 8.428138528138518382e+01 8.946320346320335659e+01 9.471428571428560872e+01 9.948917748917737924e+01 1.036103896103894897e+02 1.101341991341990081e+02 1.169264069264067984e+02 1.223376623376622092e+02 1.266147186147184698e+02 1.290389610389609061e+02 1.240822510822509344e+02 1.273116883116881581e+02 1.234545454545453111e+02 1.199004329004327474e+02 1.216839826839825349e+02 1.145324675324673933e+02 1.113506493506492063e+02 1.003333333333332149e+02 9.087878787878776166e+01 9.060173160173148688e+01 8.441125541125529708e+01 8.386580086580076454e+01 8.509523809523798832e+01 7.754978354978345578e+01 7.442424242424233682e+01 6.399999999999991473e+01 6.491774891774883827e+01 5.994805194805188364e+01 6.106926406926400830e+01 6.463203463203456067e+01 6.310822510822504228e+01 6.005411255411255667e+01 5.760894660894658870e+01 5.708080808080804047e+01 5.977777777777770751e+01
1.644444444444445708e+01 1.989898989898990322e+01 2.261976911976912419e+01 2.461688311688312680e+01 2.590043290043286817e+01 2.506493506493503531e+01 2.571428571428568333e+01 2.835064935064932001e+01 2.701731601731599142e+01 2.899567099567096662e+01 2.827705627705624991e+01 2.870562770562767696e+01 2.730735930735927752e+01 2.529870129870127116e+01 2.513852813852810897e+01 2.351515151515149071e+01 2.211255411255408987e+01 2.117748917748915716e+01 2.000865800865798860e+01 2.112554112554110475e+01 1.995238095238093123e+01 2.122943722943720246e+01 2.262770562770560190e+01 2.204329004329001762e+01 2.222943722943720601e+01 1.988311688311686254e+01 1.138961038961037886e+01 -3.619047619047616848e+00 3.887445887445882420e+01 9.345021645021634527e+01 1.342207792207790646e+02 1.600649350649349003e+02 1.654935064935062883e+02 1.496147186147184414e+02 1.106277056277054953e+02 6.464502164502155779e+01 8.076190476190467393e+01 9.112554112554101948e+01 9.267532467532456053e+01 9.931601731601719507e+01 9.618181818181807330e+01 9.722510822510810158e+01 9.536363636363626028e+01 9.038528138528127442e+01 9.528138528138518382e+01 9.609956709956699683e+01 9.728138528138518382e+01 9.985281385281373900e+01 9.635930735930725177e+01 9.400432900432889483e+01 9.230735930735920647e+01 9.281818181818169933e+01 9.264935064935053788e+01 9.075324675324665691e+01 8.683982683982672768e+01 7.799999999999991473e+01 7.648917748917739345e+01 6.632034632034623201e+01 6.325108225108217397e+01 6.351948051948044593e+01 6.091341991341984397e+01 5.763203463203456067e+01 5.339393939393932698e+01 5.063636363636357629e+01 5.097402597402591340e+01 4.533333333333327175e+01 4.459307359307354801e+01 4.290909090909086387e+01 3.738528138528134548e+01 3.291341991341987239e+01 2.977056277056273359e+01 2.857575757575754238e+01 2.477922077922075061e+01 2.302597402597400134e+01 2.501731601731598786e+01 2.347186147186144467e+01 2.249350649350646592e+01 2.146753246753244326e+01 1.975757575757573292e+01 1.701298701298699001e+01 1.309523809523807714e+01 1.061904761904760264e+01 1.004329004329002828e+01 8.883116883116869644e+00 9.857142857142843440e+00 9.069264069264056261e+00 9.350649350649337777e+00 8.030303030303020506e+00 6.225108225108216153e+00 6.030303030303020506e+00 6.350649350649341329e+00 6.307359307359297063e+00 7.497835497835487750e+00 6.930735930735920647e+00 7.645021645021632395e+00 7.536796536796524393e+00 8.041125541125548892e+00 7.907647907647922025e+00 6.626262626262646727e+00 3.686868686868711720e+00
